timestamp,data,cov
1722284426.2287705,"[-0.1865040361881256, -2.3937528133392334, 1.2691839933395386, 0.01663736253976822, 0.021990252658724785, -0.010376807302236557, 0.9995658993721008, -0.27208269920584943, 0.01586223979261896, 0.062413208871022835, -0.00057452365036271, 0.027847871952847884, -0.019888238822699546]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284426.2287953,"[-0.1878405660390854, -2.393660545349121, 1.2695409059524536, 0.016634339466691017, 0.02211085520684719, -0.010426778346300125, 0.9995627999305725, -0.2714851529089397, 0.013441383391829641, 0.05940920148927874, 0.011885324286457236, 0.06388973479786345, -0.011612110892509731]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284426.2288115,"[-0.18917587399482727, -2.393544912338257, 1.2698602676391602, 0.016702041029930115, 0.02227592095732689, -0.01044654194265604, 0.9995577335357666, -0.27102982358039635, 0.014447662550925274, 0.05397815221209857, 0.03653487640382327, 0.060784932233597294, -0.013482215860173058]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284426.2288249,"[-0.19051742553710938, -2.3934574127197266, 1.2701843976974487, 0.01680699549615383, 0.022418512031435966, -0.010496105998754501, 0.999552309513092, -0.27109405407926324, 0.013005437207964652, 0.05076326068108801, 0.04707207083563914, 0.061617304898356, -0.020061200106756293]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284426.2288651,"[-0.19186082482337952, -2.393376588821411, 1.270493507385254, 0.0169348306953907, 0.022587019950151443, -0.010544346645474434, 0.9995458126068115, -0.27111926239653317, 0.011562428099291838, 0.04758237873230923, 0.05345614493138171, 0.07024713187415864, -0.02100463669944212]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284426.2291937,"[-0.19319643080234528, -2.3933024406433105, 1.2708131074905396, 0.01708456687629223, 0.022769084200263023, -0.010590941645205021, 0.9995386600494385, -0.27005983316224424, 0.010291872400131791, 0.04811398204800521, 0.06930858747202534, 0.07863569536282493, -0.010504987039934391]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284426.2292175,"[-0.19453291594982147, -2.3932347297668457, 1.2711124420166016, 0.01727861724793911, 0.02299792692065239, -0.010598437860608101, 0.999530017375946, -0.2694570131069038, 0.008944246937303005, 0.04621309656625184, 0.080028445467749, 0.1103831049143029, 0.0012971135993647305]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284426.2728066,"[-0.19579829275608063, -2.3932549953460693, 1.2695320844650269, 0.01747032254934311, 0.02304317243397236, -0.010620338842272758, 0.9995253682136536, -0.2701827932214775, 0.007538977702434775, 0.03633767511578314, 0.0672966619537727, 0.11803279532940149, -0.0019252048648094294]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284426.2728338,"[-0.19714291393756866, -2.3932111263275146, 1.2697606086730957, 0.017610443755984306, 0.02332885190844536, -0.01062244363129139, 0.9995163083076477, -0.26996179122247743, 0.005026908564577649, 0.03283771157223525, 0.04177907980308724, 0.11776768433546925, 0.0032671610381432843]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284426.272892,"[-0.19848042726516724, -2.3931703567504883, 1.2699859142303467, 0.017694085836410522, 0.02362460270524025, -0.010615246370434761, 0.9995079636573792, -0.2692013835260334, 0.0033150007954006696, 0.030562308192276278, 0.02580767782578475, 0.11265792911920365, -0.00927832585147652]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284426.2729115,"[-0.19981294870376587, -2.3931376934051514, 1.2701969146728516, 0.017755115404725075, 0.023883305490016937, -0.010646754875779152, 0.9995003938674927, -0.26826602617125656, 0.0015813445274865064, 0.028137992871640097, 0.022650752294001406, 0.09559741937632041, -0.00848599188032931]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284426.2729385,"[-0.20112596452236176, -2.3931384086608887, 1.2704182863235474, 0.017807096242904663, 0.024092230945825577, -0.010665178298950195, 0.9994943141937256, -0.2653423956712524, -0.003592813941349281, 0.02913627115430168, 0.015272288133485938, 0.06708047586313627, -0.019854425339059262]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284426.272975,"[-0.2024427205324173, -2.39314341545105, 1.2706258296966553, 0.01782897301018238, 0.024233421310782433, -0.010730469599366188, 0.9994897842407227, -0.26422304791061657, -0.0067215193711721195, 0.02818368732240389, 0.0025025530149322874, 0.05208651617085814, -0.023351124674121534]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284426.2729921,"[-0.2037554681301117, -2.3931632041931152, 1.2708275318145752, 0.01782628707587719, 0.024355849251151085, -0.010772572830319405, 0.9994864463806152, -0.2631052806619037, -0.009835689704981037, 0.027175400044137973, -0.0028289341963423746, 0.04059994738524152, -0.01781146401844349]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284426.2730296,"[-0.20485973358154297, -2.3932228088378906, 1.269964337348938, 0.017760595306754112, 0.024384357035160065, -0.010798602364957333, 0.9994866251945496, -0.26361402634571324, -0.009878507762877072, 0.02264804796751304, -0.0207768771442121, 0.04362594042606923, -0.016802830900008482]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284426.2730525,"[-0.20617340505123138, -2.3932533264160156, 1.2701442241668701, 0.01769295707345009, 0.024495836347341537, -0.010830498300492764, 0.999484658241272, -0.2634176007072726, -0.011635209347666332, 0.0221926542753628, -0.02727824616864919, 0.036404955436321856, -0.010442013641938207]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284426.3175714,"[-0.20748643577098846, -2.393292188644409, 1.270316481590271, 0.017639994621276855, 0.024577291682362556, -0.010844917967915535, 0.9994834661483765, -0.2632142451832268, -0.013381840437484704, 0.02144170951183997, -0.014473373285316258, 0.03513296943188457, -0.004047399516165399]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284426.3176074,"[-0.2087930142879486, -2.39333438873291, 1.270479440689087, 0.017587905749678612, 0.024668239057064056, -0.01085151918232441, 0.9994820356369019, -0.26237389354766255, -0.014359606611010853, 0.020670828315605645, -0.03976358329591197, 0.03003791452902433, -0.0050990215171149425]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284426.3176281,"[-0.21009981632232666, -2.3933863639831543, 1.2706407308578491, 0.017482275143265724, 0.024740323424339294, -0.010858383029699326, 0.9994820952415466, -0.26197279461470846, -0.015803078445784467, 0.02054677544785312, -0.025358357009775602, 0.03406946644800319, -0.000912316959403736]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284426.317643,"[-0.21140506863594055, -2.3934452533721924, 1.2708054780960083, 0.017461365088820457, 0.02480548433959484, -0.0108332559466362, 0.9994811415672302, -0.2614409425310667, -0.017222641595636974, 0.0205895730569072, -0.00682905357762571, 0.0015736335727658925, 0.02348151782477341]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284426.317706,"[-0.21348296105861664, -2.3933916091918945, 1.2708430290222168, 0.017499558627605438, 0.02487282268702984, -0.010790137574076653, 0.9994792342185974, -0.26463130892583714, -0.0173777027264161, 0.017737963882709994, -0.02295251569527558, -0.009445715902198842, -0.010164801316779264]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284426.3177161,"[-0.21483257412910461, -2.3934755325317383, 1.271052360534668, 0.01743129827082157, 0.024854693561792374, -0.010852779261767864, 0.9994801878929138, -0.2673992202103418, -0.02106335507535009, 0.022543875107775085, -0.019949687351028794, -0.017597387684060425, -0.014978431187879464]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284426.3177238,"[-0.2161562591791153, -2.393559217453003, 1.2712303400039673, 0.017396360635757446, 0.024817103520035744, -0.010877300053834915, 0.9994814395904541, -0.266926609160447, -0.02315167316136483, 0.023198252371434677, -0.011274190138917048, -0.0009762980677746718, -0.018692311445529207]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284426.3177307,"[-0.21747751533985138, -2.3936545848846436, 1.2714123725891113, 0.017365340143442154, 0.02484181523323059, -0.010936618782579899, 0.9994807839393616, -0.26639162659643384, -0.02526695907320563, 0.023962233249549707, -0.011355770778539963, 0.004708517992356402, -0.013814890146695907]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284426.3180358,"[-0.21876992285251617, -2.3937594890594482, 1.2715785503387451, 0.017340123653411865, 0.024811651557683945, -0.010945898480713367, 0.9994817972183228, -0.26182349582892755, -0.027073651138537675, 0.022542603403780007, -0.008159984031509162, -0.030420067536292776, -0.001812391182107261]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284426.3215544,"[-0.22007200121879578, -2.393876314163208, 1.2717514038085938, 0.01730938069522381, 0.024710407480597496, -0.010965101420879364, 0.9994847178459167, -0.2601429202135684, -0.029066058704854406, 0.02239588444445918, -0.019768519839958226, -0.04325497442956076, -0.012551487056563818]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284426.3695688,"[-0.22136588394641876, -2.394003391265869, 1.2719225883483887, 0.01725473813712597, 0.024616362527012825, -0.010998504236340523, 0.9994876384735107, -0.2583624024032684, -0.03106715608907611, 0.02207496332010577, -0.014639555161395104, -0.03151838246984871, -0.010477076193745443]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284426.3695781,"[-0.22235547006130219, -2.3936736583709717, 1.272204875946045, 0.017198167741298676, 0.024611711502075195, -0.011020801030099392, 0.9994884729385376, -0.2566230127743958, -0.031350465791018044, 0.022030199575822963, 0.02040283176438406, -0.005092932787363273, 0.00017787407969604247]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284426.3695862,"[-0.22363358736038208, -2.393810987472534, 1.2723567485809326, 0.017267178744077682, 0.024625172838568687, -0.011018666438758373, 0.9994869828224182, -0.25570627583928024, -0.033303427175890354, 0.020879056818639777, 0.024840001867272966, 0.009918448234627808, 0.0022699270658063765]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284426.3695936,"[-0.22491030395030975, -2.3939597606658936, 1.272519826889038, 0.017293395474553108, 0.024639610201120377, -0.011018563061952591, 0.9994860887527466, -0.2549333376633861, -0.03527077986720332, 0.02042220501651051, -0.006061386818555211, 0.00030159998967316335, -0.004075639287125589]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284426.369603,"[-0.22620359063148499, -2.3941097259521484, 1.2727044820785522, 0.01727364957332611, 0.024649620056152344, -0.01102529838681221, 0.9994861483573914, -0.2567807238082042, -0.035834362159253834, 0.02198577788199829, 0.0022233392435379623, 0.01499694170984867, 0.0032484664153822336]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284426.3696113,"[-0.22748884558677673, -2.394270658493042, 1.27287757396698, 0.017299659550189972, 0.024710500612854958, -0.01101414393633604, 0.9994843602180481, -0.2567598050356457, -0.037233270383254996, 0.021873340111570633, 0.006796722390430571, 0.026860513725579266, -0.002930831486418776]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284426.369618,"[-0.22877351939678192, -2.3944389820098877, 1.2730475664138794, 0.017321621999144554, 0.02479803003370762, -0.011013875715434551, 0.9994816780090332, -0.2564838977042354, -0.038638765335294825, 0.021569035704524862, 0.020291603799288425, 0.05205653314552523, 0.014816264511776155]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284426.3696249,"[-0.22963616251945496, -2.393956422805786, 1.272273302078247, 0.01730976067483425, 0.024877067655324936, -0.011009062640368938, 0.9994800090789795, -0.2563837826361466, -0.03717845746714166, 0.016629734548360368, 0.018469858277999098, 0.055497767559012125, 0.007759872433255479]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284426.4183245,"[-0.2309178113937378, -2.3941233158111572, 1.2724136114120483, 0.017323585227131844, 0.025022128596901894, -0.011017137207090855, 0.9994760751724243, -0.2564252185223082, -0.03915420946008896, 0.016140800844967395, -0.008202720353496685, 0.07212128039631158, -0.007430210307824311]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284426.418336,"[-0.23219960927963257, -2.3942999839782715, 1.2725526094436646, 0.017298763617873192, 0.025211002677679062, -0.011038043536245823, 0.9994714856147766, -0.25648507327084547, -0.04113740365040528, 0.015758635182295058, -0.004075102069309126, 0.060882539147130633, -0.01784315015249302]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284426.418345,"[-0.23345966637134552, -2.394476890563965, 1.2726837396621704, 0.017313817515969276, 0.025329185649752617, -0.011073674075305462, 0.9994679093360901, -0.253988393586089, -0.04197491916978492, 0.014827743972540981, 0.013065756587537251, 0.04458697831911348, -4.8517991637816704e-05]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284426.4183543,"[-0.2347186654806137, -2.3946666717529297, 1.2728103399276733, 0.017345048487186432, 0.02544274553656578, -0.011057905852794647, 0.9994646906852722, -0.25242002417398124, -0.04355326821940313, 0.01394991208474965, 0.005666826807039258, 0.04164391397084318, -0.003902882745186878]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284426.4183624,"[-0.2359723150730133, -2.394864320755005, 1.2729332447052002, 0.017342662438750267, 0.02554355189204216, -0.011088761501014233, 0.999461829662323, -0.2509686649585944, -0.045156454849597634, 0.013145037343769145, -0.005054057469482113, 0.043617993695979365, -0.011701265081283663]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284426.4183698,"[-0.23721127212047577, -2.395073652267456, 1.2730588912963867, 0.01734958030283451, 0.02564913034439087, -0.011095629073679447, 0.9994588494300842, -0.24799684680881864, -0.04724208222689166, 0.012838561457330864, 0.01716743072444292, 0.0332054087206628, 0.003328607822992261]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284426.4183779,"[-0.23833410441875458, -2.3953545093536377, 1.2721803188323975, 0.017447663471102715, 0.02567337453365326, -0.011067437008023262, 0.9994568824768066, -0.24731983614723, -0.050020185551898244, 0.008505370974034587, 0.029035540353490687, 0.046766523792602016, -0.0019035191967635284]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284426.4183853,"[-0.23958319425582886, -2.3955821990966797, 1.2722772359848022, 0.01750398427248001, 0.025824539363384247, -0.011074130423367023, 0.9994519352912903, -0.24704305221003608, -0.05180371878110092, 0.008324280805311618, 0.011981110479808786, 0.07024056763677533, 0.00843375816236387]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
